id,hashtagId,count,siblingTagId,createdAt,updatedAt
1842,20,25,48,2017-11-13 12:37:33.082-05,2017-11-13 12:41:53.674-05
1858,32,26,3,2017-11-13 12:37:33.282-05,2017-11-13 12:41:56.703-05
1744,24,25,19,2017-11-13 12:37:30.971-05,2017-11-13 12:41:53.896-05
1664,5,25,9,2017-11-13 12:37:30.364-05,2017-11-13 12:41:52.742-05
1498,48,25,45,2017-11-13 12:37:28.483-05,2017-11-13 12:41:52.038-05
1519,10,29,24,2017-11-13 12:37:28.833-05,2017-11-13 12:41:53.022-05
1816,15,31,18,2017-11-13 12:37:32.594-05,2017-11-13 12:41:47.821-05
1711,9,32,40,2017-11-13 12:37:30.62-05,2017-11-13 12:41:40.342-05
1882,36,34,42,2017-11-13 12:37:33.526-05,2017-11-13 12:41:51.343-05
2029,25,32,31,2017-11-13 12:37:35.538-05,2017-11-13 12:41:56.233-05
1488,48,27,27,2017-11-13 12:37:28.448-05,2017-11-13 12:41:57.352-05
1630,42,27,34,2017-11-13 12:37:29.844-05,2017-11-13 12:41:48.97-05
1662,50,32,42,2017-11-13 12:37:30.156-05,2017-11-13 12:41:49.372-05
1635,42,32,49,2017-11-13 12:37:29.875-05,2017-11-13 12:41:46.525-05
1669,5,23,30,2017-11-13 12:37:30.395-05,2017-11-13 12:41:39.887-05
1924,1,30,21,2017-11-13 12:37:34.09-05,2017-11-13 12:41:52.519-05
141,13,34,22,2017-11-13 12:37:22.355-05,2017-11-13 12:41:53.186-05
2405,13,20,11,2017-11-13 12:37:55.486-05,2017-11-13 12:41:45.123-05
2032,25,27,40,2017-11-13 12:37:35.557-05,2017-11-13 12:41:56.247-05
1813,12,22,23,2017-11-13 12:37:32.406-05,2017-11-13 12:41:50.185-05
1948,13,29,1,2017-11-13 12:37:34.528-05,2017-11-13 12:41:53.139-05
1861,32,27,33,2017-11-13 12:37:33.317-05,2017-11-13 12:41:42.254-05
1528,10,24,43,2017-11-13 12:37:28.872-05,2017-11-13 12:41:47.633-05
1773,39,14,24,2017-11-13 12:37:31.335-05,2017-11-13 12:41:12.022-05
865,43,24,2,2017-11-13 12:37:25.356-05,2017-11-13 12:41:49.005-05
904,44,28,17,2017-11-13 12:37:25.509-05,2017-11-13 12:41:54.65-05
1695,9,27,2,2017-11-13 12:37:30.563-05,2017-11-13 12:41:35.716-05
875,43,27,20,2017-11-13 12:37:25.397-05,2017-11-13 12:41:26.061-05
1799,10,30,2,2017-11-13 12:37:32.237-05,2017-11-13 12:41:47.519-05
1815,12,28,37,2017-11-13 12:37:32.478-05,2017-11-13 12:41:55.922-05
1851,23,21,48,2017-11-13 12:37:33.157-05,2017-11-13 12:41:51.055-05
1840,20,23,18,2017-11-13 12:37:33.034-05,2017-11-13 12:41:53.635-05
2019,25,26,16,2017-11-13 12:37:35.498-05,2017-11-13 12:41:56.21-05
1660,50,25,27,2017-11-13 12:37:30.132-05,2017-11-13 12:41:55.179-05
1957,14,31,1,2017-11-13 12:37:34.607-05,2017-11-13 12:41:47.728-05
2041,30,32,1,2017-11-13 12:37:35.729-05,2017-11-13 12:41:48.347-05
1625,42,32,24,2017-11-13 12:37:29.809-05,2017-11-13 12:41:29.033-05
1719,11,29,33,2017-11-13 12:37:30.672-05,2017-11-13 12:41:40.676-05
696,35,30,40,2017-11-13 12:37:24.662-05,2017-11-13 12:41:48.624-05
1658,50,29,12,2017-11-13 12:37:30.113-05,2017-11-13 12:41:55.143-05
1876,36,23,18,2017-11-13 12:37:33.49-05,2017-11-13 12:41:46.277-05
617,33,32,16,2017-11-13 12:37:24.352-05,2017-11-13 12:41:54.32-05
1514,10,31,11,2017-11-13 12:37:28.814-05,2017-11-13 12:41:47.534-05
1954,13,25,32,2017-11-13 12:37:34.586-05,2017-11-13 12:41:45.164-05
1913,48,25,20,2017-11-13 12:37:33.824-05,2017-11-13 12:41:54.97-05
932,46,29,6,2017-11-13 12:37:25.61-05,2017-11-13 12:41:57.252-05
2014,25,17,8,2017-11-13 12:37:35.469-05,2017-11-13 12:41:48.038-05
1992,21,21,18,2017-11-13 12:37:35.211-05,2017-11-13 12:41:53.719-05
2031,25,19,34,2017-11-13 12:37:35.553-05,2017-11-13 12:41:56.24-05
1414,40,32,36,2017-11-13 12:37:28.031-05,2017-11-13 12:41:57.142-05
1899,42,25,23,2017-11-13 12:37:33.685-05,2017-11-13 12:41:51.724-05
1649,49,27,11,2017-11-13 12:37:30.043-05,2017-11-13 12:41:46.815-05
1713,9,30,49,2017-11-13 12:37:30.631-05,2017-11-13 12:41:52.969-05
2042,30,31,12,2017-11-13 12:37:35.743-05,2017-11-13 12:41:56.567-05
1755,30,23,24,2017-11-13 12:37:31.1-05,2017-11-13 12:41:56.585-05
1747,24,23,30,2017-11-13 12:37:30.986-05,2017-11-13 12:41:56.162-05
1501,6,33,10,2017-11-13 12:37:28.624-05,2017-11-13 12:41:52.667-05
1789,3,26,32,2017-11-13 12:37:31.914-05,2017-11-13 12:41:55.725-05
1606,34,27,42,2017-11-13 12:37:29.627-05,2017-11-13 12:41:48.549-05
1897,42,28,8,2017-11-13 12:37:33.668-05,2017-11-13 12:41:51.662-05
935,46,32,15,2017-11-13 12:37:25.624-05,2017-11-13 12:41:57.267-05
1952,13,27,25,2017-11-13 12:37:34.569-05,2017-11-13 12:41:53.212-05
1944,12,30,22,2017-11-13 12:37:34.482-05,2017-11-13 12:41:55.893-05
1182,8,27,36,2017-11-13 12:37:26.812-05,2017-11-13 12:41:50.116-05
687,35,30,26,2017-11-13 12:37:24.617-05,2017-11-13 12:41:48.592-05
154,13,19,41,2017-11-13 12:37:22.41-05,2017-11-13 12:41:53.23-05
1737,21,25,5,2017-11-13 12:37:30.884-05,2017-11-13 12:41:53.696-05
1683,8,23,9,2017-11-13 12:37:30.5-05,2017-11-13 12:41:40.072-05
2005,22,25,45,2017-11-13 12:37:35.362-05,2017-11-13 12:41:50.968-05
1589,29,34,42,2017-11-13 12:37:29.492-05,2017-11-13 12:41:51.189-05
1891,37,21,48,2017-11-13 12:37:33.6-05,2017-11-13 12:41:57.025-05
1902,42,29,33,2017-11-13 12:37:33.704-05,2017-11-13 12:41:51.731-05
1682,7,29,39,2017-11-13 12:37:30.477-05,2017-11-13 12:41:50.046-05
1754,30,25,11,2017-11-13 12:37:31.085-05,2017-11-13 12:41:56.556-05
1671,5,28,38,2017-11-13 12:37:30.4-05,2017-11-13 12:41:52.802-05
1655,50,34,7,2017-11-13 12:37:30.105-05,2017-11-13 12:41:55.133-05
1679,7,32,21,2017-11-13 12:37:30.455-05,2017-11-13 12:41:52.858-05
1718,11,25,30,2017-11-13 12:37:30.672-05,2017-11-13 12:41:55.842-05
1499,48,19,47,2017-11-13 12:37:28.485-05,2017-11-13 12:41:55.02-05
1638,43,27,7,2017-11-13 12:37:29.903-05,2017-11-13 12:41:23.234-05
1698,9,23,8,2017-11-13 12:37:30.58-05,2017-11-13 12:41:40.225-05
1723,16,28,11,2017-11-13 12:37:30.715-05,2017-11-13 12:41:56.006-05
1970,17,25,25,2017-11-13 12:37:34.913-05,2017-11-13 12:41:53.384-05
1830,18,24,29,2017-11-13 12:37:32.919-05,2017-11-13 12:41:47.993-05
1825,18,31,15,2017-11-13 12:37:32.83-05,2017-11-13 12:41:47.977-05
1601,34,25,11,2017-11-13 12:37:29.579-05,2017-11-13 12:41:56.78-05
1593,32,31,34,2017-11-13 12:37:29.545-05,2017-11-13 12:41:56.749-05
2056,32,30,30,2017-11-13 12:37:35.982-05,2017-11-13 12:41:56.738-05
1939,8,17,25,2017-11-13 12:37:34.385-05,2017-11-13 12:41:47.427-05
1844,23,20,8,2017-11-13 12:37:33.089-05,2017-11-13 12:41:50.989-05
1504,7,32,14,2017-11-13 12:37:28.724-05,2017-11-13 12:41:50.001-05
1645,44,27,10,2017-11-13 12:37:29.985-05,2017-11-13 12:41:54.634-05
1771,39,21,9,2017-11-13 12:37:31.314-05,2017-11-13 12:41:42.701-05
1586,27,29,49,2017-11-13 12:37:29.436-05,2017-11-13 12:41:54.2-05
1554,14,27,24,2017-11-13 12:37:29.071-05,2017-11-13 12:41:13.645-05
220,15,25,44,2017-11-13 12:37:22.707-05,2017-11-13 12:41:50.442-05
1624,42,36,15,2017-11-13 12:37:29.809-05,2017-11-13 12:41:51.683-05
1693,8,22,43,2017-11-13 12:37:30.561-05,2017-11-13 12:41:47.486-05
2039,26,29,25,2017-11-13 12:37:35.623-05,2017-11-13 12:41:56.286-05
2011,25,24,2,2017-11-13 12:37:35.464-05,2017-11-13 12:41:48.039-05
1971,18,27,1,2017-11-13 12:37:34.968-05,2017-11-13 12:41:53.422-05
1597,32,27,49,2017-11-13 12:37:29.563-05,2017-11-13 12:41:46.135-05
1950,13,22,12,2017-11-13 12:37:34.543-05,2017-11-13 12:41:53.165-05
1996,21,38,42,2017-11-13 12:37:35.265-05,2017-11-13 12:41:50.881-05
1527,10,33,38,2017-11-13 12:37:28.865-05,2017-11-13 12:41:53.036-05
1778,49,28,5,2017-11-13 12:37:31.5-05,2017-11-13 12:41:55.038-05
1835,18,21,37,2017-11-13 12:37:32.955-05,2017-11-13 12:41:48.009-05
1990,21,30,1,2017-11-13 12:37:35.177-05,2017-11-13 12:41:53.685-05
1410,40,33,11,2017-11-13 12:37:27.98-05,2017-11-13 12:41:57.042-05
2071,41,20,18,2017-11-13 12:37:36.325-05,2017-11-13 12:41:54.522-05
913,44,22,29,2017-11-13 12:37:25.537-05,2017-11-13 12:41:51.802-05
2000,22,28,18,2017-11-13 12:37:35.305-05,2017-11-13 12:41:53.801-05
1792,3,19,48,2017-11-13 12:37:31.949-05,2017-11-13 12:41:55.747-05
1852,27,26,3,2017-11-13 12:37:33.161-05,2017-11-13 12:41:56.334-05
2007,24,24,18,2017-11-13 12:37:35.404-05,2017-11-13 12:41:53.89-05
2026,25,29,26,2017-11-13 12:37:35.533-05,2017-11-13 12:41:56.218-05
1569,24,27,14,2017-11-13 12:37:29.252-05,2017-11-13 12:41:14.212-05
1923,1,32,20,2017-11-13 12:37:34.086-05,2017-11-13 12:41:52.516-05
1977,18,24,24,2017-11-13 12:37:35.023-05,2017-11-13 12:41:53.472-05
1708,9,25,34,2017-11-13 12:37:30.613-05,2017-11-13 12:41:40.313-05
1959,14,27,18,2017-11-13 12:37:34.635-05,2017-11-13 12:41:47.752-05
1573,24,32,42,2017-11-13 12:37:29.287-05,2017-11-13 12:41:28.065-05
1668,5,25,21,2017-11-13 12:37:30.38-05,2017-11-13 12:41:52.782-05
2080,42,35,16,2017-11-13 12:37:36.407-05,2017-11-13 12:41:51.684-05
1643,43,19,32,2017-11-13 12:37:29.95-05,2017-11-13 12:41:57.229-05
1817,17,32,10,2017-11-13 12:37:32.666-05,2017-11-13 12:41:53.354-05
313,19,25,40,2017-11-13 12:37:23.085-05,2017-11-13 12:41:36.5-05
1967,16,32,32,2017-11-13 12:37:34.82-05,2017-11-13 12:41:56.033-05
207,15,33,26,2017-11-13 12:37:22.645-05,2017-11-13 12:41:55.963-05
1820,18,31,2,2017-11-13 12:37:32.748-05,2017-11-13 12:41:47.961-05
2070,41,28,12,2017-11-13 12:37:36.307-05,2017-11-13 12:41:54.503-05
2092,45,20,20,2017-11-13 12:37:36.508-05,2017-11-13 12:41:51.857-05
1582,27,29,34,2017-11-13 12:37:29.414-05,2017-11-13 12:41:56.392-05
2074,41,24,32,2017-11-13 12:37:36.363-05,2017-11-13 12:41:17.114-05
1888,37,25,32,2017-11-13 12:37:33.575-05,2017-11-13 12:41:56.986-05
1910,48,19,3,2017-11-13 12:37:33.798-05,2017-11-13 12:41:57.319-05
1547,12,23,43,2017-11-13 12:37:29.032-05,2017-11-13 12:41:55.929-05
277,17,28,35,2017-11-13 12:37:22.939-05,2017-11-13 12:41:47.928-05
1689,8,23,30,2017-11-13 12:37:30.541-05,2017-11-13 12:41:47.434-05
2060,34,25,45,2017-11-13 12:37:36.072-05,2017-11-13 12:41:48.558-05
432,23,24,29,2017-11-13 12:37:23.594-05,2017-11-13 12:41:51.026-05
2066,38,26,45,2017-11-13 12:37:36.222-05,2017-11-13 12:41:51.513-05
2083,42,30,25,2017-11-13 12:37:36.425-05,2017-11-13 12:41:48.957-05
2016,25,23,14,2017-11-13 12:37:35.486-05,2017-11-13 12:41:48.054-05
2058,34,33,1,2017-11-13 12:37:36.003-05,2017-11-13 12:41:48.495-05
1533,11,26,14,2017-11-13 12:37:28.903-05,2017-11-13 12:41:47.66-05
1982,18,29,31,2017-11-13 12:37:35.046-05,2017-11-13 12:41:53.489-05
926,44,22,47,2017-11-13 12:37:25.59-05,2017-11-13 12:41:54.706-05
1758,33,36,7,2017-11-13 12:37:31.139-05,2017-11-13 12:41:54.306-05
621,33,25,23,2017-11-13 12:37:24.37-05,2017-11-13 12:41:51.252-05
1930,1,26,41,2017-11-13 12:37:34.138-05,2017-11-13 12:41:52.549-05
1881,36,23,37,2017-11-13 12:37:33.519-05,2017-11-13 12:41:56.89-05
1537,11,32,42,2017-11-13 12:37:28.94-05,2017-11-13 12:41:47.714-05
1551,14,31,10,2017-11-13 12:37:29.054-05,2017-11-13 12:41:47.738-05
7,2,29,17,2017-11-13 12:37:21.611-05,2017-11-13 12:41:47.345-05
1974,18,27,14,2017-11-13 12:37:34.997-05,2017-11-13 12:41:47.969-05
1869,33,29,42,2017-11-13 12:37:33.402-05,2017-11-13 12:41:51.272-05
1521,10,32,26,2017-11-13 12:37:28.845-05,2017-11-13 12:41:53.03-05
2100,45,33,42,2017-11-13 12:37:36.563-05,2017-11-13 12:41:51.891-05
1703,9,28,21,2017-11-13 12:37:30.597-05,2017-11-13 12:41:52.934-05
1618,42,39,7,2017-11-13 12:37:29.786-05,2017-11-13 12:41:51.662-05
1731,19,22,11,2017-11-13 12:37:30.778-05,2017-11-13 12:41:45.733-05
1912,48,22,18,2017-11-13 12:37:33.819-05,2017-11-13 12:41:54.962-05
2036,25,30,42,2017-11-13 12:37:35.577-05,2017-11-13 12:41:48.102-05
1735,20,28,9,2017-11-13 12:37:30.836-05,2017-11-13 12:41:53.616-05
1661,50,28,32,2017-11-13 12:37:30.138-05,2017-11-13 12:41:43.513-05
1715,11,28,16,2017-11-13 12:37:30.648-05,2017-11-13 12:41:55.821-05
1801,10,26,8,2017-11-13 12:37:32.243-05,2017-11-13 12:41:47.528-05
1985,18,20,41,2017-11-13 12:37:35.072-05,2017-11-13 12:41:53.498-05
2053,32,27,21,2017-11-13 12:37:35.959-05,2017-11-13 12:41:42.231-05
1559,15,36,42,2017-11-13 12:37:29.159-05,2017-11-13 12:41:50.442-05
1561,20,26,10,2017-11-13 12:37:29.177-05,2017-11-13 12:41:53.619-05
2062,35,25,25,2017-11-13 12:37:36.12-05,2017-11-13 12:41:48.592-05
1730,19,26,9,2017-11-13 12:37:30.773-05,2017-11-13 12:41:53.526-05
1596,32,19,43,2017-11-13 12:37:29.557-05,2017-11-13 12:41:56.764-05
1183,8,33,40,2017-11-13 12:37:26.812-05,2017-11-13 12:41:47.481-05
1751,30,29,7,2017-11-13 12:37:31.076-05,2017-11-13 12:41:42-05
2068,41,26,1,2017-11-13 12:37:36.298-05,2017-11-13 12:41:54.483-05
1548,12,29,50,2017-11-13 12:37:29.042-05,2017-11-13 12:41:53.139-05
1530,10,27,49,2017-11-13 12:37:28.881-05,2017-11-13 12:41:53.05-05
1822,18,27,10,2017-11-13 12:37:32.791-05,2017-11-13 12:41:53.445-05
2027,25,26,30,2017-11-13 12:37:35.538-05,2017-11-13 12:41:56.225-05
1871,34,25,18,2017-11-13 12:37:33.431-05,2017-11-13 12:41:48.516-05
1588,29,30,10,2017-11-13 12:37:29.444-05,2017-11-13 12:41:48.286-05
1301,27,34,7,2017-11-13 12:37:27.424-05,2017-11-13 12:41:54.126-05
1922,1,27,18,2017-11-13 12:37:34.082-05,2017-11-13 12:41:52.512-05
1896,42,30,3,2017-11-13 12:37:33.663-05,2017-11-13 12:41:51.652-05
1680,7,36,33,2017-11-13 12:37:30.465-05,2017-11-13 12:41:52.879-05
1933,4,27,18,2017-11-13 12:37:34.253-05,2017-11-13 12:41:32.838-05
1510,7,34,50,2017-11-13 12:37:28.802-05,2017-11-13 12:41:52.893-05
5,2,30,14,2017-11-13 12:37:21.571-05,2017-11-13 12:41:47.339-05
1798,8,28,42,2017-11-13 12:37:32.209-05,2017-11-13 12:41:50.123-05
1748,24,14,39,2017-11-13 12:37:30.998-05,2017-11-13 12:41:11.394-05
1568,24,29,10,2017-11-13 12:37:29.242-05,2017-11-13 12:41:53.874-05
1666,5,27,20,2017-11-13 12:37:30.378-05,2017-11-13 12:41:52.776-05
649,34,30,17,2017-11-13 12:37:24.474-05,2017-11-13 12:41:48.516-05
1228,12,39,32,2017-11-13 12:37:27.009-05,2017-11-13 12:41:55.914-05
1516,10,33,12,2017-11-13 12:37:28.823-05,2017-11-13 12:41:52.991-05
1612,38,33,12,2017-11-13 12:37:29.724-05,2017-11-13 12:41:54.42-05
2051,32,25,13,2017-11-13 12:37:35.94-05,2017-11-13 12:41:46.067-05
2085,42,30,31,2017-11-13 12:37:36.443-05,2017-11-13 12:41:48.971-05
1768,39,27,5,2017-11-13 12:37:31.301-05,2017-11-13 12:41:46.398-05
1627,42,35,27,2017-11-13 12:37:29.844-05,2017-11-13 12:41:51.727-05
1553,14,32,12,2017-11-13 12:37:29.066-05,2017-11-13 12:41:50.316-05
1916,48,24,34,2017-11-13 12:37:33.849-05,2017-11-13 12:41:57.368-05
2098,45,26,38,2017-11-13 12:37:36.549-05,2017-11-13 12:41:51.883-05
1684,8,25,16,2017-11-13 12:37:30.508-05,2017-11-13 12:41:50.089-05
1929,1,36,38,2017-11-13 12:37:34.133-05,2017-11-13 12:41:52.549-05
2402,11,20,13,2017-11-13 12:37:55.335-05,2017-11-13 12:41:44.994-05
1919,1,29,13,2017-11-13 12:37:34.056-05,2017-11-13 12:41:52.501-05
1788,3,26,27,2017-11-13 12:37:31.899-05,2017-11-13 12:41:55.71-05
1978,18,28,22,2017-11-13 12:37:35.023-05,2017-11-13 12:41:53.472-05
1617,42,33,6,2017-11-13 12:37:29.781-05,2017-11-13 12:41:46.462-05
1958,14,31,8,2017-11-13 12:37:34.619-05,2017-11-13 12:41:50.31-05
1567,20,32,42,2017-11-13 12:37:29.219-05,2017-11-13 12:41:50.786-05
1972,18,27,4,2017-11-13 12:37:34.98-05,2017-11-13 12:41:33.379-05
1843,23,31,10,2017-11-13 12:37:33.089-05,2017-11-13 12:41:41.605-05
1981,18,20,30,2017-11-13 12:37:35.046-05,2017-11-13 12:41:47.994-05
2064,38,24,18,2017-11-13 12:37:36.178-05,2017-11-13 12:41:54.432-05
1647,49,29,7,2017-11-13 12:37:30.038-05,2017-11-13 12:41:55.042-05
1879,36,28,33,2017-11-13 12:37:33.515-05,2017-11-13 12:41:51.33-05
1707,9,24,33,2017-11-13 12:37:30.61-05,2017-11-13 12:41:52.955-05
1878,36,21,23,2017-11-13 12:37:33.496-05,2017-11-13 12:41:51.324-05
1556,14,31,32,2017-11-13 12:37:29.088-05,2017-11-13 12:41:45.29-05
1542,12,32,14,2017-11-13 12:37:28.977-05,2017-11-13 12:41:50.153-05
1678,7,29,19,2017-11-13 12:37:30.436-05,2017-11-13 12:41:52.85-05
1644,43,30,42,2017-11-13 12:37:29.965-05,2017-11-13 12:41:49.06-05
1492,48,23,29,2017-11-13 12:37:28.462-05,2017-11-13 12:41:57.352-05
1714,11,27,9,2017-11-13 12:37:30.648-05,2017-11-13 12:41:40.594-05
1995,22,32,1,2017-11-13 12:37:35.265-05,2017-11-13 12:41:53.771-05
1811,12,28,3,2017-11-13 12:37:32.341-05,2017-11-13 12:41:55.871-05
2023,25,25,21,2017-11-13 12:37:35.515-05,2017-11-13 12:41:53.99-05
1945,12,27,25,2017-11-13 12:37:34.487-05,2017-11-13 12:41:55.9-05
1675,5,24,43,2017-11-13 12:37:30.418-05,2017-11-13 12:41:24.966-05
1839,18,27,42,2017-11-13 12:37:32.978-05,2017-11-13 12:41:48.017-05
1947,12,28,41,2017-11-13 12:37:34.522-05,2017-11-13 12:41:53.125-05
1545,12,36,42,2017-11-13 12:37:29.022-05,2017-11-13 12:41:50.214-05
1720,11,23,39,2017-11-13 12:37:30.684-05,2017-11-13 12:41:45.063-05
1745,24,30,21,2017-11-13 12:37:30.975-05,2017-11-13 12:41:53.901-05
1734,20,22,8,2017-11-13 12:37:30.831-05,2017-11-13 12:41:50.734-05
1969,16,25,45,2017-11-13 12:37:34.843-05,2017-11-13 12:41:50.525-05
1953,13,25,24,2017-11-13 12:37:34.569-05,2017-11-13 12:41:53.197-05
2087,42,33,45,2017-11-13 12:37:36.465-05,2017-11-13 12:41:51.744-05
1576,24,25,50,2017-11-13 12:37:29.305-05,2017-11-13 12:41:53.941-05
1702,9,28,20,2017-11-13 12:37:30.591-05,2017-11-13 12:41:52.934-05
1854,27,28,23,2017-11-13 12:37:33.188-05,2017-11-13 12:41:51.1-05
1906,42,27,48,2017-11-13 12:37:33.728-05,2017-11-13 12:41:51.751-05
2033,25,25,35,2017-11-13 12:37:35.557-05,2017-11-13 12:41:48.085-05
828,40,26,44,2017-11-13 12:37:25.208-05,2017-11-13 12:41:23.204-05
1721,16,27,7,2017-11-13 12:37:30.709-05,2017-11-13 12:41:53.26-05
2054,32,27,22,2017-11-13 12:37:35.963-05,2017-11-13 12:41:56.723-05
1740,21,29,11,2017-11-13 12:37:30.894-05,2017-11-13 12:41:41.378-05
1781,2,30,10,2017-11-13 12:37:31.775-05,2017-11-13 12:41:47.33-05
1535,11,25,34,2017-11-13 12:37:28.93-05,2017-11-13 12:41:55.849-05
1803,10,27,18,2017-11-13 12:37:32.271-05,2017-11-13 12:41:53.002-05
2018,25,25,15,2017-11-13 12:37:35.493-05,2017-11-13 12:41:56.211-05
1991,21,32,12,2017-11-13 12:37:35.191-05,2017-11-13 12:41:53.705-05
1832,18,27,33,2017-11-13 12:37:32.936-05,2017-11-13 12:41:53.489-05
1846,23,20,18,2017-11-13 12:37:33.119-05,2017-11-13 12:41:41.621-05
1565,20,28,27,2017-11-13 12:37:29.2-05,2017-11-13 12:41:53.654-05
195,15,30,4,2017-11-13 12:37:22.584-05,2017-11-13 12:41:50.38-05
1581,27,28,20,2017-11-13 12:37:29.4-05,2017-11-13 12:41:54.157-05
2093,45,22,21,2017-11-13 12:37:36.513-05,2017-11-13 12:41:51.864-05
2013,25,25,4,2017-11-13 12:37:35.469-05,2017-11-13 12:41:36.696-05
1622,42,35,14,2017-11-13 12:37:29.805-05,2017-11-13 12:41:51.684-05
1909,46,29,42,2017-11-13 12:37:33.794-05,2017-11-13 12:41:51.962-05
1955,13,30,42,2017-11-13 12:37:34.598-05,2017-11-13 12:41:50.285-05
1757,33,23,8,2017-11-13 12:37:31.139-05,2017-11-13 12:41:51.21-05
1599,34,26,7,2017-11-13 12:37:29.579-05,2017-11-13 12:41:42.4-05
1785,3,24,10,2017-11-13 12:37:31.873-05,2017-11-13 12:41:52.59-05
1479,48,22,2,2017-11-13 12:37:28.412-05,2017-11-13 12:41:49.234-05
1697,9,29,7,2017-11-13 12:37:30.574-05,2017-11-13 12:41:52.907-05
1712,9,23,43,2017-11-13 12:37:30.629-05,2017-11-13 12:41:27.158-05
1614,38,32,27,2017-11-13 12:37:29.744-05,2017-11-13 12:41:54.456-05
1688,8,23,33,2017-11-13 12:37:30.541-05,2017-11-13 12:41:50.11-05
1603,34,28,24,2017-11-13 12:37:29.599-05,2017-11-13 12:41:56.796-05
557,30,31,21,2017-11-13 12:37:24.096-05,2017-11-13 12:41:42.029-05
1520,10,34,27,2017-11-13 12:37:28.842-05,2017-11-13 12:41:53.03-05
2043,30,20,18,2017-11-13 12:37:35.763-05,2017-11-13 12:41:48.375-05
1642,43,23,27,2017-11-13 12:37:29.946-05,2017-11-13 12:41:57.208-05
1987,20,32,1,2017-11-13 12:37:35.09-05,2017-11-13 12:41:53.599-05
1900,42,27,18,2017-11-13 12:37:33.684-05,2017-11-13 12:41:48.958-05
2088,45,22,14,2017-11-13 12:37:36.489-05,2017-11-13 12:41:51.843-05
1849,23,21,36,2017-11-13 12:37:33.138-05,2017-11-13 12:41:51.035-05
1506,7,26,34,2017-11-13 12:37:28.766-05,2017-11-13 12:41:40.021-05
1732,19,25,24,2017-11-13 12:37:30.793-05,2017-11-13 12:41:53.561-05
222,15,32,46,2017-11-13 12:37:22.713-05,2017-11-13 12:41:55.992-05
1885,37,28,12,2017-11-13 12:37:33.551-05,2017-11-13 12:41:56.93-05
1794,8,26,10,2017-11-13 12:37:31.971-05,2017-11-13 12:41:47.403-05
1503,7,35,10,2017-11-13 12:37:28.713-05,2017-11-13 12:41:52.836-05
1558,15,32,10,2017-11-13 12:37:29.122-05,2017-11-13 12:41:47.814-05
1670,5,30,33,2017-11-13 12:37:30.4-05,2017-11-13 12:41:52.796-05
160,13,25,50,2017-11-13 12:37:22.433-05,2017-11-13 12:41:53.245-05
2057,32,24,41,2017-11-13 12:37:35.996-05,2017-11-13 12:41:16.802-05
1539,11,27,49,2017-11-13 12:37:28.957-05,2017-11-13 12:41:45.097-05
1591,32,31,14,2017-11-13 12:37:29.518-05,2017-11-13 12:41:46.067-05
1901,42,34,36,2017-11-13 12:37:33.705-05,2017-11-13 12:41:51.731-05
1749,29,28,9,2017-11-13 12:37:31.022-05,2017-11-13 12:41:36.913-05
2010,24,20,41,2017-11-13 12:37:35.446-05,2017-11-13 12:41:53.924-05
2025,25,23,24,2017-11-13 12:37:35.522-05,2017-11-13 12:41:56.218-05
1796,8,25,18,2017-11-13 12:37:31.992-05,2017-11-13 12:41:47.419-05
1657,50,24,11,2017-11-13 12:37:30.111-05,2017-11-13 12:41:49.318-05
1572,24,29,38,2017-11-13 12:37:29.287-05,2017-11-13 12:41:53.92-05
1860,32,23,23,2017-11-13 12:37:33.307-05,2017-11-13 12:41:42.239-05
1665,5,26,16,2017-11-13 12:37:30.368-05,2017-11-13 12:41:52.756-05
1993,21,25,25,2017-11-13 12:37:35.22-05,2017-11-13 12:41:53.734-05
1687,8,29,21,2017-11-13 12:37:30.524-05,2017-11-13 12:41:50.096-05
2075,41,26,42,2017-11-13 12:37:36.375-05,2017-11-13 12:41:48.916-05
1610,38,25,11,2017-11-13 12:37:29.717-05,2017-11-13 12:41:48.725-05
1875,36,34,10,2017-11-13 12:37:33.474-05,2017-11-13 12:41:42.51-05
1550,14,32,7,2017-11-13 12:37:29.048-05,2017-11-13 12:41:50.31-05
1767,38,26,9,2017-11-13 12:37:31.259-05,2017-11-13 12:41:54.403-05
1867,33,28,36,2017-11-13 12:37:33.389-05,2017-11-13 12:41:51.258-05
1619,42,32,11,2017-11-13 12:37:29.792-05,2017-11-13 12:41:48.945-05
1219,12,27,8,2017-11-13 12:37:26.967-05,2017-11-13 12:41:50.146-05
1538,11,25,43,2017-11-13 12:37:28.946-05,2017-11-13 12:41:55.864-05
1736,21,32,7,2017-11-13 12:37:30.884-05,2017-11-13 12:41:53.696-05
1845,23,22,12,2017-11-13 12:37:33.108-05,2017-11-13 12:41:50.997-05
1780,49,30,9,2017-11-13 12:37:31.508-05,2017-11-13 12:41:55.046-05
1518,10,26,20,2017-11-13 12:37:28.829-05,2017-11-13 12:41:53.016-05
1750,30,23,5,2017-11-13 12:37:31.071-05,2017-11-13 12:41:42-05
1700,9,27,11,2017-11-13 12:37:30.582-05,2017-11-13 12:41:40.238-05
193,15,29,2,2017-11-13 12:37:22.573-05,2017-11-13 12:41:47.808-05
1918,48,27,42,2017-11-13 12:37:33.871-05,2017-11-13 12:41:52.038-05
2069,41,21,8,2017-11-13 12:37:36.308-05,2017-11-13 12:41:48.868-05
